Name,Price,Rate,property,status,floor,transaction,facing,overlooking,ownership,parking,bathroom,balcony,city,location,Rate_per_sqft,bedroom,carpet_area_sqft,total_area,Area_Unit,Area,Property_Type,carpet_area(in sqft),Z_Score,total_area(sqft)
"4 BHK Flat for Sale in Rajouri Garden, New Delhi",45000000,25000.0,,Ready to Move,Ground out of 4,New Property,East,,Freehold,0,4.0,3.0,Delhi, Rajouri Garden,25000.0,4,1978.0,1800.0,sqft,1978.0,Flat,1978.0,0.4620476723493531,1800.0
"3 BHK Flat for Sale in DDA Flats Vasant Kunj, Vasant Kunj Sector D, New Delhi",33000000,15000.0,,Ready to Move,Ground out of 3,Resale,North - West,,Freehold,0,4.0,4.0,Delhi, DDA Flats Vasant Kunj,15000.0,3,1400.0,2200.0,sqft,1400.0,Flat,1400.0,0.07086421556517578,2200.0
"3 BHK Flat for Sale in M3M Crown Phase 1, Sector 111, Gurgaon",21000000,9976.0,,Poss. by Jan '26,3 out of 30,Resale,East,,Freehold,0,3.0,2.0,Gurgaon, M3M Crown Phase 1,9976.0,3,,2105.05,,,Flat,,-0.10967651858448742,2105.05
"1 BHK Flat for Sale in Sector 75, Noida",3300000,5366.0,,Ready to Move,3 out of 16,Resale,,,,0,1.0,3.0,Noida, Sector 75,5366.0,1,,614.98,,,Flat,,-0.14753411008751827,614.98
"3 BHK Flat for Sale in Emaar Palm Heights, Sector 77, Delhi Gurgaon Expressway, Gurgaon",17100000,10465.0,,Ready to Move,1 out of 24,Resale,,,,0,3.0,0.0,Gurgaon, Emaar Palm Heights,10465.0,3,,1634.02,,,Flat,,-0.04593296696902024,1634.02
"3 BHK Flat for Sale in Bestech Park View City 2, Sector 49 Block D, Gurgaon",22500000,7200.0,,Ready to Move,Ground out of 14,Resale,,,,0,4.0,0.0,Gurgaon, Bestech Park View City 2,7200.0,3,,3125.0,,,Flat,,-0.4715417522951968,3125.0
"3 BHK Flat for Sale in Niti Khand-Indirapuram, Indirapuram, Ghaziabad",10800000,5782.0,,Ready to Move,1 out of 3,New Property,,,,0,3.0,0.0,Ghaziabad, Niti Khand-Indirapuram,5782.0,3,,1867.87,,,Flat,,-0.21448512237220485,1867.87
"3 BHK Flat for Sale in Nirala Greenshire, Greater Noida West, Greater Noida",8500000,5854.0,,Ready to Move,15 out of 20,Resale,,,,0,2.0,0.0,Noida, Nirala Greenshire,5854.0,3,,1452.0,,,Flat,,-0.1293028453201627,1452.0
"3 BHK Flat for Sale in Anand Niketan, New Delhi",65000000,34211.0,Asta Realty,Ready to Move,Ground out of 4,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1,4.0,2.0,Delhi, Anand Niketan,34211.0,3,3200.0,1899.97,sqft,3200.0,Flat,3200.0,0.8223667543932589,1899.97
"4 BHK Flat for Sale in Malviya Nagar, New Delhi",25000000,11721.0,,Ready to Move,1 out of 3,Resale,North - East,Garden/Park,Leasehold,2,4.0,4.0,Delhi, Malviya Nagar,11721.0,4,2100.0,2132.92,sqft,2100.0,Flat,2100.0,-0.05740483991435598,2132.92
"3 BHK Flat for Sale in Fusion The Brook, Greater Noida West, Greater Noida",7290000,4750.0,,Poss. by Jun '25,10 out of 24,Resale,West,Garden/Park,Freehold,1,3.0,4.0,Noida, Fusion The Brook,4750.0,3,2000.0,1534.74,sqft,2000.0,Flat,2000.0,-0.1705473459413933,1534.74
"4 BHK Flat for Sale in DLF New Town Heights 2, Sector 86, Gurgaon",15000000,6345.0,,Ready to Move,10 out of 22,Resale,North,"Garden/Park, Main Road",Freehold,2,4.0,5.0,Gurgaon, DLF New Town Heights 2,6345.0,4,1950.0,2364.07,sqft,1950.0,Flat,1950.0,-0.5829952014388051,2364.07
"1 BHK Flat for Sale in Pandav Nagar, Ghaziabad",2000000,3419.0,,Ready to Move,3 out of 14,Resale,East,"Garden/Park, Main Road",Leasehold,1,1.0,1.0,Ghaziabad, Pandav Nagar,3419.0,1,520.0,584.97,sqft,520.0,Flat,520.0,-0.6928343950789267,584.97
"2 BHK Flat for Sale in Ansal East End, Tronica City, Ghaziabad",3200000,2560.0,,Ready to Move,5 out of 11,Resale,East,"Garden/Park, Main Road",Freehold,1,2.0,1.0,Ghaziabad, Ansal East End,2560.0,2,1080.0,1250.0,sqft,1080.0,Flat,1080.0,-0.8667243761432831,1250.0
"2 BHK Flat for Sale in Radha Kunj, Surya Nagar, Ghaziabad",2600000,3059.0,,Ready to Move,1 out of 3,Resale,North,Garden/Park,Leasehold,1,2.0,3.0,Ghaziabad, Radha Kunj,3059.0,2,1560.0,849.95,sqft,1560.0,Flat,1560.0,-0.7657102893550248,849.95
"1 BHK Flat for Sale in Radha Kunj, Surya Nagar, Ghaziabad",3200000,7080.0,,Ready to Move,Ground out of 3,Resale,East,Main Road,Freehold,1,1.0,2.0,Ghaziabad, Radha Kunj,7080.0,1,995.0,451.98,sqft,995.0,Flat,995.0,0.04827296310106007,451.98
"4 BHK Flat for Sale in Safdarjung Development Area, Hauz Khas, New Delhi",105000000,50000.0,,Ready to Move,3 out of 4,New Property,North - East,Main Road,Freehold,1,4.0,2.0,Delhi, Safdarjung Development Area,50000.0,4,1100.0,2100.0,sqft,1100.0,Flat,1100.0,1.4400063143097965,2100.0
"3 BHK Flat for Sale in New Friends Colony, New Delhi",30000000,18462.0,,Ready to Move,4 out of 5,Resale,North - East,Garden/Park,Freehold,4,3.0,2.0,Delhi, New Friends Colony,18462.0,3,6000.0,1624.96,sqft,6000.0,Flat,6000.0,0.20629192830385795,1624.96
"1 BHK Flat for Sale in Lal Kuan, Ghaziabad",1580000,2800.0,,Ready to Move,1 out of 3,Resale,East,Garden/Park,Freehold,2,1.0,2.0,Ghaziabad, Lal Kuan,2800.0,1,1350.0,564.29,sqft,1350.0,Flat,1350.0,-0.8181404466258844,564.29
"3 BHK Flat for Sale in Sidhartha NCR One, Sector 95, Gurgaon",6500000,4530.0,,Ready to Move,1 out of 16,Resale,North,,Leasehold,0,2.0,3.0,Gurgaon, Sidhartha NCR One,4530.0,3,,1434.88,,,Flat,,-0.8195893654103243,1434.88
"3 BHK Flat for Sale in Mayfield Garden, Sector 51, Gurgaon",18000000,7826.0,,Poss. by Dec '23,3 out of 4,New Property,North,,Freehold,0,3.0,3.0,Gurgaon, Mayfield Garden,7826.0,3,,2300.03,,,Flat,,-0.3899395778344965,2300.03
"4 BHK Flat for Sale in Zeta 1, Greater Noida",12500000,5388.0,,Ready to Move,3 out of 11,Resale,North - East,,Freehold,0,4.0,1.0,Noida, Zeta 1,5388.0,4,,2319.97,,,Flat,,-0.14671220880702274,2319.97
"4 BHK Flat for Sale in Spring Homes, Greater Noida West, Greater Noida",16800000,6000.0,,Ready to Move,9 out of 13,New Property,,,Freehold,0,4.0,8.0,Noida, Spring Homes,6000.0,4,,2800.0,,,Flat,,-0.1238484095496014,2800.0
"2 BHK Flat for Sale in Shree Vardhman Mantra, Sector 67, Gurgaon",5240000,6545.0,,Ready to Move,2 out of 4,New Property,,,,0,2.0,3.0,Gurgaon, Shree Vardhman Mantra,6545.0,2,,800.61,,,Flat,,-0.5569242191829903,800.61
"2 BHK Flat for Sale in Vaishali Sector 4, Ghaziabad",4800000,4174.0,,Poss. by Dec '24,1 out of 4,Resale,,,,0,2.0,0.0,Ghaziabad, Vaishali Sector 4,4174.0,2,,1149.98,,,Flat,,-0.5399974501387765,1149.98
"3 BHK Flat for Sale in Sector 57, Gurgaon",16900000,10562.0,,Poss. by Nov '23,23,New Property,,,,0,3.0,0.0,Gurgaon, Sector 57,10562.0,3,,1600.08,,,Flat,,-0.03328854057495006,1600.08
"3 BHK Flat for Sale in Ivy County, Sector 75, Noida",21500000,12983.0,,Ready to Move,2 out of 18,New Property,,,,0,3.0,0.0,Noida, Ivy County,12983.0,3,,1656.01,,,Flat,,0.13703052870950502,1656.01
"2 BHK Flat for Sale in Ajnara Integrity, Raj Nagar Extension, Ghaziabad",5440000,4969.0,,Ready to Move,3 out of 4,New Property,,,,0,2.0,0.0,Ghaziabad, Ajnara Integrity,4969.0,2,,1094.79,,,Flat,,-0.37906318361239316,1094.79
"3 BHK Flat for Sale in Prateek Laurel, Sector 120, Noida",9500000,6859.0,,Ready to Move,2 out of 3,Resale,,,,0,2.0,0.0,Noida, Prateek Laurel,6859.0,3,,1385.04,,,Flat,,-0.09175690046116199,1385.04
"3 BHK Flat for Sale in Sushant Lok Phase 3, Sector 57, Golf Course Extension Road, Gurgaon",5020000,5020.0,,Ready to Move,2 out of 2,Resale,,,,0,3.0,0.0,Gurgaon, Sushant Lok Phase 3,5020.0,3,,1000.0,,,Flat,,-0.7557154588835782,1000.0
"4 BHK Flat for Sale in Ghata, Gurgaon",11000000,7333.0,,Ready to Move,2 out of 4,Resale,,,,0,3.0,0.0,Gurgaon, Ghata,7333.0,4,,1500.07,,,Flat,,-0.45420454909507996,1500.07
"2 BHK Flat for Sale in Ghata, Gurgaon",11100000,15634.0,,Ready to Move,2 out of 5,Resale,,,,0,2.0,0.0,Gurgaon, Ghata,15634.0,2,,709.99,,,Flat,,0.6278715694325132,709.99
"2 BHK Flat for Sale in Twin Celestial, Greater Noida West, Greater Noida",3200000,3282.0,,Ready to Move,2 out of 4,New Property,,,,0,2.0,0.0,Noida, Tw Celestial,3282.0,2,,975.02,,,Flat,,-0.22539057683991376,975.02
"5 BHK Flat for Sale in Greater Kailash 2, New Delhi",165000000,23571.0,,,,New Property,,,,0,6.0,0.0,Delhi, Greater Kailash 2,23571.0,5,,7000.13,,,Flat,,0.4061475563748942,7000.13
"3 BHK Flat for Sale in DDA Flats, Sarita Vihar Pocket J, New Delhi",12500000,8621.0,,,,Resale,,,,0,2.0,0.0,Delhi, DDA Flats,8621.0,3,,1449.95,,,Flat,,-0.17867171151745095,1449.95
"2 BHK Flat for Sale in ACE City, Noida Extension, Noida",7000000,6422.0,Northern Spaces,Ready to Move,2 out of 25,Resale,West,Main Road,Leasehold,1,2.0,2.0,Noida, ACE City,6422.0,2,390.0,1090.0,sqm,390.0,Flat,4197.96,-0.10808284862373245,1090.0
"4 BHK Flat for Sale in Bestech Park View Spa Next, Sector 67, Sohna Road, Gurgaon",18500000,7872.0,Neeraj & Co,Ready to Move,8 out of 15,Resale,North - East,"Garden/Park, Main Road",Leasehold,2,4.0,0.0,Gurgaon, Bestech Park View Spa Next,7872.0,4,1350.0,2350.1,sqft,1350.0,Flat,1350.0,-0.3839432519156591,2350.1
"3 BHK Flat for Sale in Bestech Park View Spa Next, Sector 67, Sohna Road, Gurgaon",18300000,7445.0,HCO Real Estates,Ready to Move,3 out of 14,Resale,North - East,Garden/Park,Leasehold,1,4.0,2.0,Gurgaon, Bestech Park View Spa Next,7445.0,3,590.0,2458.03,sqft,590.0,Flat,590.0,-0.4396047990318237,2458.03
"> 10 BHK Villa for Sale in Sector 41, Dadri Road Noida",80000000,18580.0,,Ready to Move,1 out of 3,Resale,North - East,"Garden/Park, Main Road",Freehold,2,,1.0,Noida, Sector 41,18580.0,10,3000.0,4305.71,sqft,3000.0,Villa,3000.0,0.34612968629739255,4305.71
"3 BHK Flat for Sale in DLF City Plot Phase 1, DLF City Phase 1, Gurgaon",15500000,10333.0,,Ready to Move,5 out of 23,Resale,North - East,Garden/Park,Freehold,2,3.0,2.0,Gurgaon, DLF City Plot Phase 1,10333.0,3,1200.0,1500.05,sqft,1200.0,Flat,1200.0,-0.063139815257858,1500.05
"2 BHK Flat for Sale in AIG Royal, Sector 1, Greater Noida",6200000,5905.0,,Ready to Move,3 out of 4,New Property,North - East,Main Road,Co-operative Society,1,2.0,2.0,Noida, AIG Royal,5905.0,2,800.0,1049.96,sqft,800.0,Flat,800.0,-0.1273975287153776,1049.96
"3 BHK Flat for Sale in Preet Vihar, New Delhi",18000000,14286.0,,Ready to Move,9 out of 40,New Property,East,Garden/Park,Freehold,1,2.0,2.0,Delhi, Preet Vihar,14286.0,3,915.0,1259.97,sqft,915.0,Flat,915.0,0.04293371675078551,1259.97
"4 BHK Flat for Sale in Neeti Bagh, New Delhi",120000000,4462.0,,Ready to Move,5 out of 9,New Property,South - East,"Pool, Garden/Park, Main Road",Freehold,1,5.0,4.0,Delhi, Neeti Bagh,4462.0,4,1700.0,26893.77,sqft,1700.0,Flat,1700.0,-0.3413649111939903,26893.77
"2 BHK Flat for Sale in Swarn Residency, Sahibabad, Ghaziabad",5800000,6296.0,,Ready to Move,1 out of 4,Resale,West,"Garden/Park, Main Road",Freehold,1,2.0,5.0,Ghaziabad, Swarn Residency,6296.0,2,1860.0,921.22,sqft,1860.0,Flat,1860.0,-0.1104345399891092,921.22
"3 BHK Flat for Sale in Neeti Khand 1, Indirapuram, Ghaziabad",8500000,5415.0,,Ready to Move,8 out of 20,New Property,North - East,"Garden/Park, Pool, Main Road",Freehold,2,2.0,4.0,Ghaziabad, Neeti Khand 1,5415.0,3,1000.0,1569.71,sqft,1000.0,Flat,1000.0,-0.2887780479258938,1569.71
"3 BHK Flat for Sale in Gaur City 2, Noida Extension, Noida",7500000,4800.0,,Ready to Move,10 out of 11,Resale,North - West,"Main Road, Garden/Park",Freehold,1,3.0,1.0,Noida, Gaur City 2,4800.0,3,890.0,1562.5,sqft,890.0,Flat,890.0,-0.16867938848572164,1562.5
"3 BHK Flat for Sale in Rise Organic Ghar, Wave City, Ghaziabad",5400000,6149.0,,Ready to Move,4 out of 13,Resale,North - East,"Garden/Park, Pool",Leasehold,2,2.0,1.0,Ghaziabad, Rise Organic Ghar,6149.0,3,1350.0,878.19,sqft,1350.0,Flat,1350.0,-0.14019219681851594,878.19
"2 BHK Flat for Sale in Sector 62, NH 24, Noida",5600000,10417.0,,Ready to Move,1 out of 3,Resale,North - East,Garden/Park,Leasehold,10,2.0,5.0,Noida, Sector 62,10417.0,2,,537.58,,,Flat,,0.04116695208443455,537.58
"3 BHK Flat for Sale in Parmarth Apartment, Vikaspuri, New Delhi",12500000,5682.0,,Ready to Move,6 out of 15,Resale,North - East,Garden/Park,Freehold,1,2.0,2.0,Delhi, Parmarth Apartment,5682.0,3,,2199.93,,,Flat,,-0.2936405294663207,2199.93
"4 BHK Flat for Sale in DLF One Midtown, Moti Nagar, Kirti Nagar, New Delhi",90000000,5789.0,,Poss. by Mar '24,2 out of 2,New Property,East,"Pool, Garden/Park, Main Road",Freehold,2,5.0,2.0,Delhi, DLF One Midtown,5789.0,4,,15546.73,,,Flat,,-0.28945486647873,15546.73
"3 BHK Flat for Sale in RWA Jalvayu Vihar, Sector 25, Noida",11000000,9406.0,,Ready to Move,10 out of 32,Resale,North - East,"Pool, Garden/Park, Main Road",Freehold,0,3.0,2.0,Noida, RWA Jalvayu Vihar,9406.0,3,,1169.47,,,Flat,,0.0033968523307532383,1169.47
"3 BHK Flat for Sale in DLF The Primus, Sector 82A, Gurgaon",17100000,11888.0,,Ready to Move,19 out of 24,Resale,East,"Garden/Park, Pool",Freehold,0,3.0,5.0,Gurgaon, DLF The Primus,11888.0,3,,1438.43,,,Flat,,0.13956207178110205,1438.43
"4 BHK Flat for Sale in Jaypee Greens Kalypso Court, Sector 128, Noida Express Way, Noida",42500000,5018.0,,Ready to Move,3 out of 4,Resale,East,,Freehold,0,4.0,2.0,Noida, Jaypee Greens Kalypso Court,5018.0,4,,8469.51,,,Flat,,-0.16053509397899313,8469.51
"3 BHK Flat for Sale in Chittaranjan Park, New Delhi",20000000,31000.0,,Ready to Move,12 out of 12,New Property,,,,0,3.0,3.0,Delhi, Chittaranjan Park,31000.0,3,,645.16,,,Flat,,0.6967577464198595,645.16
"> 10 BHK Villa for Sale in Maharani Bagh, New Friends Colony New Delhi",310000000,10577.0,,Ready to Move,12 out of 30,Resale,,,,0,,3.0,Delhi, Maharani Bagh,10577.0,10,,29308.88,,,Villa,,-0.10215622737046587,29308.88
"2 BHK House for Sale in Rajendra Park Block C, Sector 105 Gurgaon",2990000,12630.0,,Ready to Move,13 out of 33,Resale,,,,0,2.0,0.0,Gurgaon, Rajendra Park Block C,12630.0,2,,236.74,,,House,,0.23628541595017497,236.74
"4 BHK Flat for Sale in DLF Ultima Phase II, Sector 81, Gurgaon",36500000,3871.0,,Ready to Move,,Resale,,,,0,3.0,0.0,Gurgaon, DLF Ultima Phase II,3871.0,4,,9429.09,,,Flat,,-0.9054932519432342,9429.09
"3 BHK Flat for Sale in Mahagun Mascot, Crossings Republik, Ghaziabad",6000000,17000.0,,Ready to Move,,Resale,,,,0,3.0,0.0,Ghaziabad, Mahagun Mascot,17000.0,3,,352.94,,,Flat,,2.0564087164868754,352.94
"4 BHK Flat for Sale in Vasundhara Sector 3, Ghaziabad",7500000,6968.0,Residio Real Estate,Ready to Move,Ground out of 3,Resale,North - East,"Garden/Park, Pool, Main Road",Freehold,1,3.0,1.0,Ghaziabad, Vasundhara Sector 3,6968.0,4,2250.0,1076.35,sqft,2250.0,Flat,2250.0,0.025600462659607318,1076.35
"3 BHK Flat for Sale in Park View City 1, Sector 48, Gurgaon",22000000,10602.0,Bhasin Estate Agency ,Ready to Move,7 out of 14,Resale,North - West,Main Road,Freehold,1,3.0,4.0,Gurgaon, Park View City 1,10602.0,3,1125.0,2075.08,sqft,1125.0,Flat,1125.0,-0.028074344123787096,2075.08
"3 BHK Flat for Sale in BPTP Park 81, Sector 81, Faridabad",7700000,5309.0,A2Z Real Estate Developers,Ready to Move,2 out of 3,Resale,North - East,"Garden/Park, Main Road",Freehold,1,3.0,2.0,Faridabad, BPTP Park 81,5309.0,3,1700.0,1450.37,sqft,1700.0,Flat,1700.0,-0.263092911117261,1450.37
"4 BHK Flat for Sale in Ambience Mall, Sector 24, NH 8, Gurgaon",97800000,14500.0,CBRE South Asia Pvt. Ltd.,Ready to Move,3 out of 12,Resale,North - East,Main Road,Freehold,2,4.0,3.0,Gurgaon, Ambience Mall,14500.0,4,750.0,6744.83,sqft,750.0,Flat,750.0,0.4800491000420433,6744.83
"5 BHK Flat for Sale in Ambience Mall, Sector 24, NH 8, Gurgaon",112300000,14500.0,ANG Homes Pvt Ltd,Ready to Move,7 out of 12,Resale,North - East,"Main Road, Garden/Park",Freehold,1,5.0,2.0,Gurgaon, Ambience Mall,14500.0,5,100.0,7744.83,sqyrd,100.0,Flat,900.0,0.4800491000420433,7744.83
"4 BHK Flat for Sale in Park Royal Apartments, Dwarka Sector 9, New Delhi",32500000,13542.0,,Ready to Move,3 out of 10,Resale,West,Garden/Park,Freehold,1,3.0,1.0,Delhi, Park Royal Apartments,13542.0,4,2300.0,2399.94,sqft,2300.0,Flat,2300.0,0.013829667566042715,2399.94
"3 BHK Flat for Sale in Chhattarpur Enclave, New Delhi",6500000,2889.0,,Ready to Move,2 out of 5,Resale,East,"Garden/Park, Pool, Main Road",Leasehold,2,2.0,2.0,Delhi, Chhattarpur Enclave,2889.0,3,1500.0,2249.91,sqft,1500.0,Flat,1500.0,-0.4028980689461414,2249.91
"3 BHK Flat for Sale in Ireo Victory Valley, Sector 67, Gurgaon",37000000,13821.0,,Ready to Move,25 out of 30,Resale,East,Garden/Park,Freehold,1,4.0,3.0,Gurgaon, Ireo Victory Valley,13821.0,3,1150.0,2677.09,sqft,1150.0,Flat,1150.0,0.3915381152835521,2677.09
"2 BHK Flat for Sale in RR Homes, Sector 1, Greater Noida",2750000,2835.0,,Ready to Move,1 out of 3,New Property,South - East,"Garden/Park, Main Road",Freehold,1,2.0,3.0,Noida, RR Homes,2835.0,2,560.0,970.02,sqft,560.0,Flat,560.0,-0.24209011649361856,970.02
"2 BHK Flat for Sale in Shiv Nagar, Janakpuri, New Delhi",7500000,8333.0,,Ready to Move,29 out of 38,Resale,North,Garden/Park,Freehold,1,2.0,2.0,Delhi, Shiv Nagar,8333.0,2,182.0,900.04,sqm,182.0,Flat,1959.0479999999998,-0.18993779507283526,900.04
"6 BHK House for Sale in Om Nagar Sector 11, Sector 11, Basai Road Gurgaon",26000000,14444.0,,Ready to Move,3 out of 4,Resale,East,"Pool, Garden/Park, Main Road",Leasehold,0,5.0,3.0,Gurgaon, Om Nagar Sector 11,14444.0,6,,1800.06,,,House,,0.47274922501041516,1800.06
"3 BHK Flat for Sale in ATS Pious Hideaways, Sector 150, Pusta Road, Noida",13300000,8235.0,,Poss. by Mar '24,2 out of 4,Resale,North - East,"Garden/Park, Main Road",Freehold,0,3.0,5.0,Noida, ATS Pious Hideaways,8235.0,3,,1615.06,,,Flat,,-0.04035071128107744,1615.06
"1 BHK Flat for Sale in Shahdara, New Delhi",3000000,6667.0,,Ready to Move,3 out of 19,Resale,North - East,"Garden/Park, Main Road",Leasehold,0,1.0,1.0,Delhi, Shahdara,6667.0,1,,449.98,,,Flat,,-0.2551089589730792,449.98
"2 BHK Flat for Sale in Pandav Nagar, New Delhi",4200000,5490.0,,Ready to Move,10 out of 40,Resale,,,Freehold,0,2.0,3.0,Delhi, Pandav Nagar,5490.0,2,,765.03,,,Flat,,-0.30115125183657687,765.03
"2 BHK Flat for Sale in Galaxy North Avenue, Noida Extension, Noida",3300000,3568.0,,Ready to Move,4 out of 5,Resale,,,,0,2.0,3.0,Noida, Galaxy North Avenue,3568.0,2,,924.89,,,Flat,,-0.21470586019347176,924.89
"4 BHK Flat for Sale in IREO Skyon, Sector 60, Gurgaon",36700000,13023.0,,Ready to Move,2 out of 3,Resale,,,,0,4.0,3.0,Gurgaon, IREO Skyon,13023.0,4,,2818.09,,,Flat,,0.287514896082851,2818.09
"2 BHK Flat for Sale in West Vinod Nagar, New Delhi",2300000,4600.0,,Ready to Move,14 out of 31,Resale,,,,0,1.0,3.0,Delhi, West Vinod Nagar,4600.0,2,,500.0,,,Flat,,-0.3359665794903687,500.0
"3 BHK Flat for Sale in Vasant Kunj, New Delhi",23000000,14375.0,,Ready to Move,2 out of 4,Resale,,,,0,2.0,1.0,Delhi, Vasant Kunj,14375.0,3,,1600.0,,,Flat,,0.046415249516164686,1600.0
"3 BHK Flat for Sale in Sector 1, Noida",11500000,7233.0,,Ready to Move,3 out of 3,Resale,,,,0,3.0,0.0,Noida, Sector 1,7233.0,3,,1589.94,,,Flat,,-0.07778457869273785,1589.94
7 BHK House for Sale in Surya Vihar Gurgaon,30000000,7500.0,,Ready to Move,6 out of 14,Resale,,,,0,7.0,0.0,Gurgaon, Surya Vihar Gurgaon,7500.0,7,,4000.0,,,House,,-0.4324352789114746,4000.0
"1 BHK Flat for Sale in Chhattarpur, New Delhi",2100000,4667.0,,Ready to Move,9 out of 14,Resale,,,,0,1.0,0.0,Delhi, Chhattarpur,4667.0,1,,449.97,,,Flat,,-0.33334565032991464,449.97
"1 BHK Flat for Sale in Himvarsha Apartment, Indraprastha Extension, Patparganj, New Delhi",7500000,4444.0,,Ready to Move,7 out of 15,Resale,,,,0,1.0,0.0,Delhi, Himvarsha Apartment,4444.0,1,,1687.67,,,Flat,,-0.3420690414162018,1687.67
"2 BHK Flat for Sale in Amrapali Village, Indirapuram, Ghaziabad",6000000,5591.0,,Ready to Move,Ground out of 2,Resale,,,,0,2.0,0.0,Ghaziabad, Amrapali Village,5591.0,2,,1073.15,,,Villa,,-0.25314983294646803,1073.15
"2 BHK Flat for Sale in Gaur City 1st Avenue, Greater Noida West, Greater Noida",6150000,8974.0,,Ready to Move,1 out of 4,Resale,,,,0,2.0,0.0,Noida, Gaur City 1st Avenue,8974.0,2,,685.31,,,Flat,,-0.012742300086250052,685.31
"3 BHK Flat for Sale in Shree Vardhman Victoria, Sector 70, Gurgaon",17500000,16097.0,,Ready to Move,,Resale,,,,0,3.0,0.0,Gurgaon, Shree Vardhman Victoria,16097.0,3,,1087.16,,,Flat,,0.6882258933547245,1087.16
"3 BHK Flat for Sale in Vijayant Enclave, Arun Vihar, Sector 37, Golf course Metro, Noida",35000000,13704.0,,Ready to Move,,Resale,,,,0,3.0,0.0,Noida, Vijayant Enclave,13704.0,3,,2554.0,,,Flat,,0.1639664752202906,2554.0
"3 BHK Flat for Sale in New Rajendra Nagar, New Delhi",28500000,21111.0,Happy Homes,Ready to Move,2 out of 4,New Property,North,Main Road,Freehold,1,3.0,2.0,Delhi, New Rajendra Nagar,21111.0,3,1300.0,1350.01,sqft,1300.0,Flat,1300.0,0.30991642600598657,1350.01
"3 BHK Flat for Sale in Sector 31, Mathura Road, Faridabad",14000000,6222.0,Anupam Properties,Ready to Move,3 out of 4,New Property,South,Main Road,Freehold,1,3.0,3.0,Faridabad, Sector 31,6222.0,3,800.0,2250.08,sqyrd,800.0,Flat,7200.0,-0.1440900802480639,2250.08
"6 BHK Flat for Sale in Raj Nagar, Ghaziabad",55000000,7639.0,Skyera Real Estate,Poss. by Dec '23,1 out of 3,Resale,North - East,Main Road,Freehold,2,5.0,4.0,Ghaziabad, Raj Nagar,7639.0,6,1560.0,7199.9,sqft,1560.0,Flat,1560.0,0.161433032268668,7199.9
"1 BHK Flat for Sale in Dlf Dilshad Plaza, Shalimar Garden, Ghaziabad",1800000,4000.0,,Ready to Move,2 out of 3,Resale,South,"Garden/Park, Main Road",Freehold,1,1.0,3.0,Ghaziabad, Dlf Dilshad Plaza,4000.0,1,3150.0,450.0,sqft,3150.0,Flat,3150.0,-0.5752207990388906,450.0
"1 BHK Flat for Sale in Vaishali Sector 2, Ghaziabad",2350000,4700.0,,Ready to Move,Ground out of 3,Resale,East,"Garden/Park, Pool, Main Road",Freehold,1,2.0,3.0,Ghaziabad, Vaishali Sector 2,4700.0,1,1100.0,500.0,sqft,1100.0,Flat,1100.0,-0.4335176712798109,500.0
"4 BHK Flat for Sale in Ardee City, Sector 52, Gurgaon",16000000,5926.0,,Ready to Move,Ground out of 3,Resale,East,"Garden/Park, Pool, Main Road",Freehold,2,4.0,3.0,Gurgaon, Ardee City,5926.0,4,670.0,2699.97,sqft,670.0,Flat,670.0,-0.637613909264737,2699.97
"2 BHK Flat for Sale in Ansal Plaza-Gr. Noida, Noida-Greater Noida Expressway, Greater Noida",4500000,3333.0,,Ready to Move,2 out of 22,Resale,East,Main Road,Freehold,2,2.0,1.0,Noida, Ansal Plaza-Gr. Noida,3333.0,2,2880.0,1350.14,sqft,2880.0,Flat,2880.0,-0.22348526023512866,1350.14
"3 BHK Flat for Sale in Beta 2 Block G, Greater Noida",6000000,3315.0,,Ready to Move,13 out of 13,Resale,North - East,Main Road,Freehold,1,3.0,2.0,Noida, Beta 2 Block G,3315.0,3,220.0,1809.95,sqm,220.0,Flat,2368.08,-0.22415772491917046,1809.95
"4 BHK Flat for Sale in Sector 28, Mathura Road, Faridabad",17500000,5556.0,,Ready to Move,2 out of 4,New Property,North - East,Main Road,Freehold,1,4.0,1.0,Faridabad, Sector 28,5556.0,4,1800.0,3149.75,sqft,1800.0,Flat,1800.0,-0.23089827888868306,3149.75
